code,region,principales_indicadores,periodo,total
14,"Murcia, Región de",Volumen de agua no registrada,2018,40
14,"Murcia, Región de",Volumen de agua no registrada,2016,46
14,"Murcia, Región de",Volumen de agua no registrada,2014,46
14,"Murcia, Región de",Volumen de agua no registrada,2013,46
14,"Murcia, Región de",Volumen de agua no registrada,2012,49
14,"Murcia, Región de",Volumen de agua no registrada,2011,49
14,"Murcia, Región de",Volumen de agua no registrada,2010,53
14,"Murcia, Región de",Volumen de agua no registrada,2009,57
14,"Murcia, Región de",Volumen de agua no registrada,2008,68
14,"Murcia, Región de",Volumen de agua no registrada,2007,61
14,"Murcia, Región de",Volumen de agua no registrada,2006,..
14,"Murcia, Región de",Volumen de agua no registrada,2005,..
14,"Murcia, Región de",Volumen de agua no registrada,2004,..
14,"Murcia, Región de",Volumen de agua no registrada,2003,..
14,"Murcia, Región de",Volumen de agua no registrada,2002,..
14,"Murcia, Región de",Volumen de agua no registrada,2001,..
14,"Murcia, Región de",Volumen de agua no registrada,2000,..
14,"Murcia, Región de",Pérdidas reales,2022,31
14,"Murcia, Región de",Pérdidas reales,2020,27
14,"Murcia, Región de",Pérdidas reales,2018,27
14,"Murcia, Región de",Pérdidas reales,2016,31
14,"Murcia, Región de",Pérdidas reales,2014,32
14,"Murcia, Región de",Pérdidas reales,2013,29
14,"Murcia, Región de",Pérdidas reales,2012,36
14,"Murcia, Región de",Pérdidas reales,2011,40
14,"Murcia, Región de",Pérdidas reales,2010,38
14,"Murcia, Región de",Pérdidas reales,2009,39
14,"Murcia, Región de",Pérdidas reales,2008,42
14,"Murcia, Región de",Pérdidas reales,2007,38
14,"Murcia, Región de",Pérdidas reales,2006,41
14,"Murcia, Región de",Pérdidas reales,2005,35
14,"Murcia, Región de",Pérdidas reales,2004,60
14,"Murcia, Región de",Pérdidas reales,2003,41
14,"Murcia, Región de",Pérdidas reales,2002,49
14,"Murcia, Región de",Pérdidas reales,2001,54
14,"Murcia, Región de",Pérdidas reales,2000,45
14,"Murcia, Región de",Pérdidas aparentes,2022,15
14,"Murcia, Región de",Pérdidas aparentes,2020,16
14,"Murcia, Región de",Pérdidas aparentes,2018,13
14,"Murcia, Región de",Pérdidas aparentes,2016,15
14,"Murcia, Región de",Pérdidas aparentes,2014,14
14,"Murcia, Región de",Pérdidas aparentes,2013,17
14,"Murcia, Región de",Pérdidas aparentes,2012,13
14,"Murcia, Región de",Pérdidas aparentes,2011,9
14,"Murcia, Región de",Pérdidas aparentes,2010,15
14,"Murcia, Región de",Pérdidas aparentes,2009,18
14,"Murcia, Región de",Pérdidas aparentes,2008,26
14,"Murcia, Región de",Pérdidas aparentes,2007,23
14,"Murcia, Región de",Pérdidas aparentes,2006,..
14,"Murcia, Región de",Pérdidas aparentes,2005,..
14,"Murcia, Región de",Pérdidas aparentes,2004,..
14,"Murcia, Región de",Pérdidas aparentes,2003,..
14,"Murcia, Región de",Pérdidas aparentes,2002,..
14,"Murcia, Región de",Pérdidas aparentes,2001,..
14,"Murcia, Región de",Pérdidas aparentes,2000,..
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2022,"12,8"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2020,"11,4"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2018,"11,7"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2016,"13,0"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2014,"13,5"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2013,"12,6"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2012,"14,3"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2011,"16,0"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2010,"14,9"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2009,"14,5"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2008,"14,8"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2007,"13,3"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2006,"14,7"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2005,"12,3"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2004,"19,5"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2003,"15,5"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2002,"17,5"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2001,"18,8"
14,"Murcia, Región de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2000,"20,8"
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2022,320
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2020,309
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2018,289
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2016,326
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2014,307
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2013,302
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2012,360
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2011,342
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2010,315
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2009,326
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2008,326
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2007,377
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2006,414
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2005,445
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2004,294
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2003,390
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2002,343
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2001,359
15,"Navarra, Comunidad Foral de",Volumen de agua disponible potabilizada,2000,338
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2022,311
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2020,298
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2018,281
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2016,262
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2014,261
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2013,267
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2012,313
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2011,331
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2010,302
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2009,324
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2008,306
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2007,295
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2006,305
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2005,301
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2004,285
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2003,368
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2002,333
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2001,334
15,"Navarra, Comunidad Foral de",Volumen de agua suministrada a la red de abastecimiento público,2000,333
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2022,243
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2020,232
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2018,219
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2016,212
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2014,208
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2013,208
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2012,239
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2011,258
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2010,240
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2009,254
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2008,247
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2007,241
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2006,263
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2005,258
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2004,246
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2003,305
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2002,291
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2001,276
15,"Navarra, Comunidad Foral de",Volumen total de agua registrada y distribuida,2000,285
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2022,130
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2020,120
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2018,114
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2016,112
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2014,111
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2013,112
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2012,126
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2011,132
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2010,125
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2009,132
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2008,127
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2007,123
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2006,129
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2005,135
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2004,145
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2003,155
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2002,150
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2001,148
15,"Navarra, Comunidad Foral de",Volumen de agua registrada y distribuida a los Hogares,2000,157
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2022,68
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2020,66
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2018,62
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2016,50
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2014,53
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2013,59
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2012,74
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2011,73
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2010,62
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2009,70
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2008,59
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2007,54
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2006,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2005,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2004,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2003,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2002,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2001,..
15,"Navarra, Comunidad Foral de",Volumen de agua no registrada,2000,..
15,"Navarra, Comunidad Foral de",Pérdidas reales,2022,53
15,"Navarra, Comunidad Foral de",Pérdidas reales,2020,55
15,"Navarra, Comunidad Foral de",Pérdidas reales,2018,51
15,"Navarra, Comunidad Foral de",Pérdidas reales,2016,40
15,"Navarra, Comunidad Foral de",Pérdidas reales,2014,46
15,"Navarra, Comunidad Foral de",Pérdidas reales,2013,48
15,"Navarra, Comunidad Foral de",Pérdidas reales,2012,49
15,"Navarra, Comunidad Foral de",Pérdidas reales,2011,57
15,"Navarra, Comunidad Foral de",Pérdidas reales,2010,53
15,"Navarra, Comunidad Foral de",Pérdidas reales,2009,50
15,"Navarra, Comunidad Foral de",Pérdidas reales,2008,39
15,"Navarra, Comunidad Foral de",Pérdidas reales,2007,35
15,"Navarra, Comunidad Foral de",Pérdidas reales,2006,42
15,"Navarra, Comunidad Foral de",Pérdidas reales,2005,44
15,"Navarra, Comunidad Foral de",Pérdidas reales,2004,38
15,"Navarra, Comunidad Foral de",Pérdidas reales,2003,63
15,"Navarra, Comunidad Foral de",Pérdidas reales,2002,42
15,"Navarra, Comunidad Foral de",Pérdidas reales,2001,58
15,"Navarra, Comunidad Foral de",Pérdidas reales,2000,49
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2022,15
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2020,11
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2018,11
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2016,10
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2014,7
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2013,11
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2012,25
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2011,16
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2010,9
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2009,20
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2008,20
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2007,19
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2006,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2005,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2004,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2003,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2002,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2001,..
15,"Navarra, Comunidad Foral de",Pérdidas aparentes,2000,..
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2022,"16,9"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2020,"18,5"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2018,"18,0"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2016,"15,3"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2014,"17,6"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2013,"17,9"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2012,"15,5"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2011,"17,1"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2010,"17,6"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2009,"15,3"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2008,"12,9"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2007,"11,9"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2006,"13,9"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2005,"14,5"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2004,"13,5"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2003,"17,1"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2002,"12,6"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2001,"17,4"
15,"Navarra, Comunidad Foral de",Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2000,"14,7"
16,País Vasco,Volumen de agua disponible potabilizada,2022,147
16,País Vasco,Volumen de agua disponible potabilizada,2020,246
16,País Vasco,Volumen de agua disponible potabilizada,2018,253
16,País Vasco,Volumen de agua disponible potabilizada,2016,236
16,País Vasco,Volumen de agua disponible potabilizada,2014,265
16,País Vasco,Volumen de agua disponible potabilizada,2013,285
16,País Vasco,Volumen de agua disponible potabilizada,2012,261
16,País Vasco,Volumen de agua disponible potabilizada,2011,289
16,País Vasco,Volumen de agua disponible potabilizada,2010,312
16,País Vasco,Volumen de agua disponible potabilizada,2009,309
16,País Vasco,Volumen de agua disponible potabilizada,2008,337
16,País Vasco,Volumen de agua disponible potabilizada,2007,346
16,País Vasco,Volumen de agua disponible potabilizada,2006,323
16,País Vasco,Volumen de agua disponible potabilizada,2005,362
16,País Vasco,Volumen de agua disponible potabilizada,2004,381
16,País Vasco,Volumen de agua disponible potabilizada,2003,547
16,País Vasco,Volumen de agua disponible potabilizada,2002,478
16,País Vasco,Volumen de agua disponible potabilizada,2001,485
16,País Vasco,Volumen de agua disponible potabilizada,2000,360
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2022,190
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2020,188
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2018,195
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2016,212
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2014,234
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2013,243
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2012,250
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2011,288
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2010,296
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2009,292
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2008,313
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2007,303
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2006,278
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2005,299
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2004,306
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2003,319
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2002,343
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2001,360
16,País Vasco,Volumen de agua suministrada a la red de abastecimiento público,2000,349
16,País Vasco,Volumen total de agua registrada y distribuida,2022,142
16,País Vasco,Volumen total de agua registrada y distribuida,2020,147
16,País Vasco,Volumen total de agua registrada y distribuida,2018,155
16,País Vasco,Volumen total de agua registrada y distribuida,2016,173
16,País Vasco,Volumen total de agua registrada y distribuida,2014,185
16,País Vasco,Volumen total de agua registrada y distribuida,2013,194
16,País Vasco,Volumen total de agua registrada y distribuida,2012,195
16,País Vasco,Volumen total de agua registrada y distribuida,2011,221
16,País Vasco,Volumen total de agua registrada y distribuida,2010,230
16,País Vasco,Volumen total de agua registrada y distribuida,2009,236
16,País Vasco,Volumen total de agua registrada y distribuida,2008,258
16,País Vasco,Volumen total de agua registrada y distribuida,2007,249
16,País Vasco,Volumen total de agua registrada y distribuida,2006,243
16,País Vasco,Volumen total de agua registrada y distribuida,2005,262
16,País Vasco,Volumen total de agua registrada y distribuida,2004,278
16,País Vasco,Volumen total de agua registrada y distribuida,2003,279
16,País Vasco,Volumen total de agua registrada y distribuida,2002,257
16,País Vasco,Volumen total de agua registrada y distribuida,2001,266
16,País Vasco,Volumen total de agua registrada y distribuida,2000,246
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2022,85
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2020,97
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2018,104
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2016,112
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2014,116
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2013,123
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2012,116
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2011,115
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2010,120
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2009,123
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2008,137
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2007,123
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2006,129
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2005,140
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2004,151
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2003,150
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2002,148
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2001,151
16,País Vasco,Volumen de agua registrada y distribuida a los Hogares,2000,155
16,País Vasco,Volumen de agua no registrada,2022,48
16,País Vasco,Volumen de agua no registrada,2020,41
16,País Vasco,Volumen de agua no registrada,2018,40
16,País Vasco,Volumen de agua no registrada,2016,39
16,País Vasco,Volumen de agua no registrada,2014,49
16,País Vasco,Volumen de agua no registrada,2013,49
16,País Vasco,Volumen de agua no registrada,2012,55
16,País Vasco,Volumen de agua no registrada,2011,67
16,País Vasco,Volumen de agua no registrada,2010,66
16,País Vasco,Volumen de agua no registrada,2009,56
16,País Vasco,Volumen de agua no registrada,2008,55
16,País Vasco,Volumen de agua no registrada,2007,54
16,País Vasco,Volumen de agua no registrada,2006,..
16,País Vasco,Volumen de agua no registrada,2005,..
16,País Vasco,Volumen de agua no registrada,2004,..
16,País Vasco,Volumen de agua no registrada,2003,..
16,País Vasco,Volumen de agua no registrada,2002,..
16,País Vasco,Volumen de agua no registrada,2001,..
16,País Vasco,Volumen de agua no registrada,2000,..
16,País Vasco,Pérdidas reales,2022,30
16,País Vasco,Pérdidas reales,2020,25
16,País Vasco,Pérdidas reales,2018,25
16,País Vasco,Pérdidas reales,2016,18
16,País Vasco,Pérdidas reales,2014,21
16,País Vasco,Pérdidas reales,2013,16
16,País Vasco,Pérdidas reales,2012,30
16,País Vasco,Pérdidas reales,2011,49
16,País Vasco,Pérdidas reales,2010,46
16,País Vasco,Pérdidas reales,2009,43
16,País Vasco,Pérdidas reales,2008,46
16,País Vasco,Pérdidas reales,2007,46
16,País Vasco,Pérdidas reales,2006,35
16,País Vasco,Pérdidas reales,2005,37
16,País Vasco,Pérdidas reales,2004,28
16,País Vasco,Pérdidas reales,2003,39
16,País Vasco,Pérdidas reales,2002,86
16,País Vasco,Pérdidas reales,2001,93
16,País Vasco,Pérdidas reales,2000,102
16,País Vasco,Pérdidas aparentes,2022,18
16,País Vasco,Pérdidas aparentes,2020,16
16,País Vasco,Pérdidas aparentes,2018,15
16,País Vasco,Pérdidas aparentes,2016,21
16,País Vasco,Pérdidas aparentes,2014,28
16,País Vasco,Pérdidas aparentes,2013,33
16,País Vasco,Pérdidas aparentes,2012,25
16,País Vasco,Pérdidas aparentes,2011,18
16,País Vasco,Pérdidas aparentes,2010,20
16,País Vasco,Pérdidas aparentes,2009,13
16,País Vasco,Pérdidas aparentes,2008,9
16,País Vasco,Pérdidas aparentes,2007,8
16,País Vasco,Pérdidas aparentes,2006,..
16,País Vasco,Pérdidas aparentes,2005,..
16,País Vasco,Pérdidas aparentes,2004,..
16,País Vasco,Pérdidas aparentes,2003,..
16,País Vasco,Pérdidas aparentes,2002,..
16,País Vasco,Pérdidas aparentes,2001,..
16,País Vasco,Pérdidas aparentes,2000,..
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2022,"15,8"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2020,"13,2"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2018,"12,8"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2016,"8,4"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2014,"8,9"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2013,"6,5"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2012,"12,0"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2011,"17,1"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2010,"15,7"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2009,"14,8"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2008,"14,5"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2007,"15,1"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2006,"12,7"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2005,"12,4"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2004,"9,1"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2003,"12,3"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2002,"25,0"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2001,"26,0"
16,País Vasco,Porcentaje de pérdidas reales sobre el volumen de agua suministrada,2000,"29,3"
17,"Rioja, La",Volumen de agua disponible potabilizada,2022,480
17,"Rioja, La",Volumen de agua disponible potabilizada,2020,393
17,"Rioja, La",Volumen de agua disponible potabilizada,2018,408
17,"Rioja, La",Volumen de agua disponible potabilizada,2016,323
17,"Rioja, La",Volumen de agua disponible potabilizada,2014,308
17,"Rioja, La",Volumen de agua disponible potabilizada,2013,402
17,"Rioja, La",Volumen de agua disponible potabilizada,2012,400
17,"Rioja, La",Volumen de agua disponible potabilizada,2011,388
17,"Rioja, La",Volumen de agua disponible potabilizada,2010,393
17,"Rioja, La",Volumen de agua disponible potabilizada,2009,393
17,"Rioja, La",Volumen de agua disponible potabilizada,2008,555
17,"Rioja, La",Volumen de agua disponible potabilizada,2007,347
17,"Rioja, La",Volumen de agua disponible potabilizada,2006,385
17,"Rioja, La",Volumen de agua disponible potabilizada,2005,441
17,"Rioja, La",Volumen de agua disponible potabilizada,2004,396
17,"Rioja, La",Volumen de agua disponible potabilizada,2003,411
17,"Rioja, La",Volumen de agua disponible potabilizada,2002,490
17,"Rioja, La",Volumen de agua disponible potabilizada,2001,448
17,"Rioja, La",Volumen de agua disponible potabilizada,2000,472
