code,region,principales_indicadores,periodo,total
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2020,"7,4"
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2018,"8,1"
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2016,"7,8"
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2014,"7,4"
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2013,"7,8"
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2012,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2011,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2010,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2009,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2008,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2007,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2006,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2005,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2004,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2003,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2002,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2001,..
05,Canarias,Longitud de la red de suministro por habitante (metros/habitante),2000,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"2,2"
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"2,4"
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"2,8"
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"2,5"
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"2,6"
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"3,9"
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
05,Canarias,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2022,3.262
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2020,3.083
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2018,2.859
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2016,3.110
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2014,2.650
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2013,2.691
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
05,Canarias,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
05,Canarias,Número de tanques de tormenta,2022,2
05,Canarias,Número de tanques de tormenta,2020,2
05,Canarias,Número de tanques de tormenta,2018,2
05,Canarias,Número de tanques de tormenta,2016,2
05,Canarias,Número de tanques de tormenta,2014,2
05,Canarias,Número de tanques de tormenta,2013,2
05,Canarias,Número de tanques de tormenta,2012,..
05,Canarias,Número de tanques de tormenta,2011,..
05,Canarias,Número de tanques de tormenta,2010,..
05,Canarias,Número de tanques de tormenta,2009,..
05,Canarias,Número de tanques de tormenta,2008,..
05,Canarias,Número de tanques de tormenta,2007,..
05,Canarias,Número de tanques de tormenta,2006,..
05,Canarias,Número de tanques de tormenta,2005,..
05,Canarias,Número de tanques de tormenta,2004,..
05,Canarias,Número de tanques de tormenta,2003,..
05,Canarias,Número de tanques de tormenta,2002,..
05,Canarias,Número de tanques de tormenta,2001,..
05,Canarias,Número de tanques de tormenta,2000,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2022,"10,3"
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2020,"6,4"
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2018,"6,8"
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2016,"6,5"
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2014,"6,7"
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2013,"6,1"
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2012,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2011,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2010,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2009,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2008,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2007,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2006,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2005,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2004,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2003,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2002,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2001,..
06,Cantabria,Longitud de la red de suministro por habitante (metros/habitante),2000,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"6,7"
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"4,0"
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"4,0"
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"4,2"
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"4,2"
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"4,4"
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
06,Cantabria,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2022,3.038
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2020,3.861
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2018,4.626
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2016,6.116
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2014,4.761
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2013,5.187
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
06,Cantabria,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
06,Cantabria,Número de tanques de tormenta,2022,10
06,Cantabria,Número de tanques de tormenta,2020,10
06,Cantabria,Número de tanques de tormenta,2018,9
06,Cantabria,Número de tanques de tormenta,2016,6
06,Cantabria,Número de tanques de tormenta,2014,6
06,Cantabria,Número de tanques de tormenta,2013,4
06,Cantabria,Número de tanques de tormenta,2012,..
06,Cantabria,Número de tanques de tormenta,2011,..
06,Cantabria,Número de tanques de tormenta,2010,..
06,Cantabria,Número de tanques de tormenta,2009,..
06,Cantabria,Número de tanques de tormenta,2008,..
06,Cantabria,Número de tanques de tormenta,2007,..
06,Cantabria,Número de tanques de tormenta,2006,..
06,Cantabria,Número de tanques de tormenta,2005,..
06,Cantabria,Número de tanques de tormenta,2004,..
06,Cantabria,Número de tanques de tormenta,2003,..
06,Cantabria,Número de tanques de tormenta,2002,..
06,Cantabria,Número de tanques de tormenta,2001,..
06,Cantabria,Número de tanques de tormenta,2000,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2022,"6,7"
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2020,"6,8"
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2018,"6,6"
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2016,"6,8"
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2014,"6,6"
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2013,"7,3"
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2012,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2011,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2010,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2009,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2008,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2007,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2006,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2005,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2004,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2003,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2002,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2001,..
07,Castilla y León,Longitud de la red de suministro por habitante (metros/habitante),2000,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"5,3"
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"4,1"
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"4,4"
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"4,0"
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"4,3"
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"4,1"
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
07,Castilla y León,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2022,2.734
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2020,2.294
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2018,2.579
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2016,2.578
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2014,3.000
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2013,3.189
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
07,Castilla y León,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
07,Castilla y León,Número de tanques de tormenta,2022,10
07,Castilla y León,Número de tanques de tormenta,2020,6
07,Castilla y León,Número de tanques de tormenta,2018,5
07,Castilla y León,Número de tanques de tormenta,2016,6
07,Castilla y León,Número de tanques de tormenta,2014,2
07,Castilla y León,Número de tanques de tormenta,2013,2
07,Castilla y León,Número de tanques de tormenta,2012,..
07,Castilla y León,Número de tanques de tormenta,2011,..
07,Castilla y León,Número de tanques de tormenta,2010,..
07,Castilla y León,Número de tanques de tormenta,2009,..
07,Castilla y León,Número de tanques de tormenta,2008,..
07,Castilla y León,Número de tanques de tormenta,2007,..
07,Castilla y León,Número de tanques de tormenta,2006,..
07,Castilla y León,Número de tanques de tormenta,2005,..
07,Castilla y León,Número de tanques de tormenta,2004,..
07,Castilla y León,Número de tanques de tormenta,2003,..
07,Castilla y León,Número de tanques de tormenta,2002,..
07,Castilla y León,Número de tanques de tormenta,2001,..
07,Castilla y León,Número de tanques de tormenta,2000,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2022,"3,4"
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2020,"6,8"
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2018,"7,2"
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2016,"7,0"
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2014,"6,7"
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2013,"7,3"
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2012,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2011,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2010,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2009,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2008,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2007,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2006,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2005,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2004,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2003,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2002,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2001,..
08,Castilla - La Mancha,Longitud de la red de suministro por habitante (metros/habitante),2000,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"7,0"
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"4,1"
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"4,1"
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"4,0"
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"3,9"
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"4,3"
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2022,2.812
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2020,3.217
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2018,2.863
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2016,2.512
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2014,2.738
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2013,2.346
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
08,Castilla - La Mancha,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
08,Castilla - La Mancha,Número de tanques de tormenta,2022,6
08,Castilla - La Mancha,Número de tanques de tormenta,2020,6
08,Castilla - La Mancha,Número de tanques de tormenta,2018,6
08,Castilla - La Mancha,Número de tanques de tormenta,2016,6
08,Castilla - La Mancha,Número de tanques de tormenta,2014,6
08,Castilla - La Mancha,Número de tanques de tormenta,2013,7
08,Castilla - La Mancha,Número de tanques de tormenta,2012,..
08,Castilla - La Mancha,Número de tanques de tormenta,2011,..
08,Castilla - La Mancha,Número de tanques de tormenta,2010,..
08,Castilla - La Mancha,Número de tanques de tormenta,2009,..
08,Castilla - La Mancha,Número de tanques de tormenta,2008,..
08,Castilla - La Mancha,Número de tanques de tormenta,2007,..
08,Castilla - La Mancha,Número de tanques de tormenta,2006,..
08,Castilla - La Mancha,Número de tanques de tormenta,2005,..
08,Castilla - La Mancha,Número de tanques de tormenta,2004,..
08,Castilla - La Mancha,Número de tanques de tormenta,2003,..
08,Castilla - La Mancha,Número de tanques de tormenta,2002,..
08,Castilla - La Mancha,Número de tanques de tormenta,2001,..
08,Castilla - La Mancha,Número de tanques de tormenta,2000,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2022,"4,3"
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2020,"5,1"
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2018,"5,2"
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2016,"5,4"
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2014,"5,4"
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2013,"5,6"
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2012,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2011,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2010,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2009,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2008,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2007,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2006,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2005,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2004,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2003,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2002,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2001,..
09,Cataluña,Longitud de la red de suministro por habitante (metros/habitante),2000,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2022,"21,7"
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2020,"1,9"
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2018,"1,9"
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2016,"1,9"
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2014,"1,9"
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2013,"1,9"
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2012,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2011,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2010,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2009,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2008,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2007,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2006,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2005,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2004,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2003,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2002,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2001,..
09,Cataluña,Longitud de la red de alcantarillado por habitante (metros/habitante),2000,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2022,2.191
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2020,2.207
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2018,2.124
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2016,2.272
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2014,1.669
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2013,1.739
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2012,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2011,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2010,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2009,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2008,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2007,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2006,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2005,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2004,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2003,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2002,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2001,..
09,Cataluña,Pérdidas reales por km de red de suministro (m3/km/año),2000,..
09,Cataluña,Número de tanques de tormenta,2022,19
09,Cataluña,Número de tanques de tormenta,2020,19
09,Cataluña,Número de tanques de tormenta,2018,19
09,Cataluña,Número de tanques de tormenta,2016,19
09,Cataluña,Número de tanques de tormenta,2014,16
09,Cataluña,Número de tanques de tormenta,2013,8
09,Cataluña,Número de tanques de tormenta,2012,..
09,Cataluña,Número de tanques de tormenta,2011,..
09,Cataluña,Número de tanques de tormenta,2010,..
09,Cataluña,Número de tanques de tormenta,2009,..
09,Cataluña,Número de tanques de tormenta,2008,..
09,Cataluña,Número de tanques de tormenta,2007,..
09,Cataluña,Número de tanques de tormenta,2006,..
09,Cataluña,Número de tanques de tormenta,2005,..
09,Cataluña,Número de tanques de tormenta,2004,..
09,Cataluña,Número de tanques de tormenta,2003,..
09,Cataluña,Número de tanques de tormenta,2002,..
09,Cataluña,Número de tanques de tormenta,2001,..
09,Cataluña,Número de tanques de tormenta,2000,..
10,Comunitat Valenciana,Longitud de la red de suministro por habitante (metros/habitante),2022,"6,7"
10,Comunitat Valenciana,Longitud de la red de suministro por habitante (metros/habitante),2020,"7,9"
10,Comunitat Valenciana,Longitud de la red de suministro por habitante (metros/habitante),2018,"8,1"
10,Comunitat Valenciana,Longitud de la red de suministro por habitante (metros/habitante),2016,"6,9"
10,Comunitat Valenciana,Longitud de la red de suministro por habitante (metros/habitante),2014,"7,6"
10,Comunitat Valenciana,Longitud de la red de suministro por habitante (metros/habitante),2013,"8,6"
10,Comunitat Valenciana,Longitud de la red de suministro por habitante (metros/habitante),2012,..
