code,region,tipo_de_indicador,periodo,total
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2004,492.724
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2003,339.362
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2002,301.625
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2001,336.019
08,Castilla - La Mancha,Volumen de aguas residuales tratadas,2000,279.765
08,Castilla - La Mancha,Volumen total de agua reutilizada,2022,2.413
08,Castilla - La Mancha,Volumen total de agua reutilizada,2020,15.501
08,Castilla - La Mancha,Volumen total de agua reutilizada,2018,12.385
08,Castilla - La Mancha,Volumen total de agua reutilizada,2016,18.822
08,Castilla - La Mancha,Volumen total de agua reutilizada,2014,15.297
08,Castilla - La Mancha,Volumen total de agua reutilizada,2013,22.348
08,Castilla - La Mancha,Volumen total de agua reutilizada,2012,4.046
08,Castilla - La Mancha,Volumen total de agua reutilizada,2011,4.625
08,Castilla - La Mancha,Volumen total de agua reutilizada,2010,13.587
08,Castilla - La Mancha,Volumen total de agua reutilizada,2009,19.901
08,Castilla - La Mancha,Volumen total de agua reutilizada,2008,17.516
08,Castilla - La Mancha,Volumen total de agua reutilizada,2007,18.041
08,Castilla - La Mancha,Volumen total de agua reutilizada,2006,16.349
08,Castilla - La Mancha,Volumen total de agua reutilizada,2005,19.734
08,Castilla - La Mancha,Volumen total de agua reutilizada,2004,9.193
08,Castilla - La Mancha,Volumen total de agua reutilizada,2003,5.524
08,Castilla - La Mancha,Volumen total de agua reutilizada,2002,17.241
08,Castilla - La Mancha,Volumen total de agua reutilizada,2001,21.562
08,Castilla - La Mancha,Volumen total de agua reutilizada,2000,13.210
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2022,76.944
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2020,63.428
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2018,65.501
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2016,68.583
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2014,67.524
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2013,79.176
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2012,69.187
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2011,77.744
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2010,67.355
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2009,63.367
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2008,55.097
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2007,51.044
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2006,57.160
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2005,44.159
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2004,27.349
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2003,25.922
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2002,20.303
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2001,18.938
08,Castilla - La Mancha,Importe facturado por alcantarillado y depuración,2000,15.404
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2022,14.447
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2020,8.305
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2018,8.255
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2016,8.754
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2014,8.062
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2013,8.893
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2012,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2011,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2010,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2009,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2008,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2007,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2006,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2005,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2004,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2003,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2002,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2001,..
08,Castilla - La Mancha,Longitud de la red de alcantarillado (km),2000,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,43.116
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,26.118
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,52.349
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,19.894
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,22.461
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,33.279
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,49.236
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,56.593
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
08,Castilla - La Mancha,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
09,Cataluña,Volumen de aguas residuales tratadas,2022,2.707.751
09,Cataluña,Volumen de aguas residuales tratadas,2020,1.935.244
09,Cataluña,Volumen de aguas residuales tratadas,2018,1.775.463
09,Cataluña,Volumen de aguas residuales tratadas,2016,1.716.803
09,Cataluña,Volumen de aguas residuales tratadas,2014,1.724.980
09,Cataluña,Volumen de aguas residuales tratadas,2013,1.788.210
09,Cataluña,Volumen de aguas residuales tratadas,2012,1.776.438
09,Cataluña,Volumen de aguas residuales tratadas,2011,1.892.045
09,Cataluña,Volumen de aguas residuales tratadas,2010,1.894.845
09,Cataluña,Volumen de aguas residuales tratadas,2009,1.850.979
09,Cataluña,Volumen de aguas residuales tratadas,2008,1.821.859
09,Cataluña,Volumen de aguas residuales tratadas,2007,1.805.479
09,Cataluña,Volumen de aguas residuales tratadas,2006,1.993.776
09,Cataluña,Volumen de aguas residuales tratadas,2005,1.609.402
09,Cataluña,Volumen de aguas residuales tratadas,2004,1.960.241
09,Cataluña,Volumen de aguas residuales tratadas,2003,1.440.621
09,Cataluña,Volumen de aguas residuales tratadas,2002,1.435.569
09,Cataluña,Volumen de aguas residuales tratadas,2001,1.609.628
09,Cataluña,Volumen de aguas residuales tratadas,2000,1.820.654
09,Cataluña,Volumen total de agua reutilizada,2022,339.536
09,Cataluña,Volumen total de agua reutilizada,2020,105.070
09,Cataluña,Volumen total de agua reutilizada,2018,79.245
09,Cataluña,Volumen total de agua reutilizada,2016,83.397
09,Cataluña,Volumen total de agua reutilizada,2014,69.315
09,Cataluña,Volumen total de agua reutilizada,2013,83.247
09,Cataluña,Volumen total de agua reutilizada,2012,78.074
09,Cataluña,Volumen total de agua reutilizada,2011,77.644
09,Cataluña,Volumen total de agua reutilizada,2010,91.424
09,Cataluña,Volumen total de agua reutilizada,2009,116.657
09,Cataluña,Volumen total de agua reutilizada,2008,113.764
09,Cataluña,Volumen total de agua reutilizada,2007,72.931
09,Cataluña,Volumen total de agua reutilizada,2006,106.259
09,Cataluña,Volumen total de agua reutilizada,2005,120.749
09,Cataluña,Volumen total de agua reutilizada,2004,31.062
09,Cataluña,Volumen total de agua reutilizada,2003,11.124
09,Cataluña,Volumen total de agua reutilizada,2002,13.781
09,Cataluña,Volumen total de agua reutilizada,2001,13.452
09,Cataluña,Volumen total de agua reutilizada,2000,162.572
09,Cataluña,Importe facturado por alcantarillado y depuración,2022,622.110
09,Cataluña,Importe facturado por alcantarillado y depuración,2020,506.831
09,Cataluña,Importe facturado por alcantarillado y depuración,2018,535.777
09,Cataluña,Importe facturado por alcantarillado y depuración,2016,560.419
09,Cataluña,Importe facturado por alcantarillado y depuración,2014,610.906
09,Cataluña,Importe facturado por alcantarillado y depuración,2013,554.671
09,Cataluña,Importe facturado por alcantarillado y depuración,2012,581.350
09,Cataluña,Importe facturado por alcantarillado y depuración,2011,369.452
09,Cataluña,Importe facturado por alcantarillado y depuración,2010,371.912
09,Cataluña,Importe facturado por alcantarillado y depuración,2009,361.877
09,Cataluña,Importe facturado por alcantarillado y depuración,2008,362.795
09,Cataluña,Importe facturado por alcantarillado y depuración,2007,423.628
09,Cataluña,Importe facturado por alcantarillado y depuración,2006,142.007
09,Cataluña,Importe facturado por alcantarillado y depuración,2005,112.150
09,Cataluña,Importe facturado por alcantarillado y depuración,2004,84.293
09,Cataluña,Importe facturado por alcantarillado y depuración,2003,134.134
09,Cataluña,Importe facturado por alcantarillado y depuración,2002,117.210
09,Cataluña,Importe facturado por alcantarillado y depuración,2001,97.457
09,Cataluña,Importe facturado por alcantarillado y depuración,2000,106.571
09,Cataluña,Longitud de la red de alcantarillado (km),2022,44.613
09,Cataluña,Longitud de la red de alcantarillado (km),2020,14.560
09,Cataluña,Longitud de la red de alcantarillado (km),2018,14.430
09,Cataluña,Longitud de la red de alcantarillado (km),2016,14.197
09,Cataluña,Longitud de la red de alcantarillado (km),2014,14.372
09,Cataluña,Longitud de la red de alcantarillado (km),2013,14.022
09,Cataluña,Longitud de la red de alcantarillado (km),2012,..
09,Cataluña,Longitud de la red de alcantarillado (km),2011,..
09,Cataluña,Longitud de la red de alcantarillado (km),2010,..
09,Cataluña,Longitud de la red de alcantarillado (km),2009,..
09,Cataluña,Longitud de la red de alcantarillado (km),2008,..
09,Cataluña,Longitud de la red de alcantarillado (km),2007,..
09,Cataluña,Longitud de la red de alcantarillado (km),2006,..
09,Cataluña,Longitud de la red de alcantarillado (km),2005,..
09,Cataluña,Longitud de la red de alcantarillado (km),2004,..
09,Cataluña,Longitud de la red de alcantarillado (km),2003,..
09,Cataluña,Longitud de la red de alcantarillado (km),2002,..
09,Cataluña,Longitud de la red de alcantarillado (km),2001,..
09,Cataluña,Longitud de la red de alcantarillado (km),2000,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,209.187
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,252.523
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,216.266
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,214.369
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,209.593
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,205.345
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,159.497
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,170.341
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
09,Cataluña,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2022,745.523
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2020,1.282.866
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2018,1.317.728
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2016,1.153.786
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2014,1.150.165
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2013,1.210.832
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2012,1.233.312
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2011,1.298.793
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2010,1.375.663
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2009,1.377.454
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2008,1.402.775
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2007,1.372.100
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2006,1.334.458
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2005,1.385.387
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2004,1.376.471
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2003,724.831
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2002,625.980
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2001,551.977
10,Comunitat Valenciana,Volumen de aguas residuales tratadas,2000,637.732
10,Comunitat Valenciana,Volumen total de agua reutilizada,2022,260.380
10,Comunitat Valenciana,Volumen total de agua reutilizada,2020,545.832
10,Comunitat Valenciana,Volumen total de agua reutilizada,2018,562.786
10,Comunitat Valenciana,Volumen total de agua reutilizada,2016,548.751
10,Comunitat Valenciana,Volumen total de agua reutilizada,2014,682.044
10,Comunitat Valenciana,Volumen total de agua reutilizada,2013,663.165
10,Comunitat Valenciana,Volumen total de agua reutilizada,2012,739.726
10,Comunitat Valenciana,Volumen total de agua reutilizada,2011,836.164
10,Comunitat Valenciana,Volumen total de agua reutilizada,2010,427.975
10,Comunitat Valenciana,Volumen total de agua reutilizada,2009,476.029
10,Comunitat Valenciana,Volumen total de agua reutilizada,2008,502.987
10,Comunitat Valenciana,Volumen total de agua reutilizada,2007,426.033
10,Comunitat Valenciana,Volumen total de agua reutilizada,2006,634.499
10,Comunitat Valenciana,Volumen total de agua reutilizada,2005,434.495
10,Comunitat Valenciana,Volumen total de agua reutilizada,2004,502.809
10,Comunitat Valenciana,Volumen total de agua reutilizada,2003,135.196
10,Comunitat Valenciana,Volumen total de agua reutilizada,2002,66.078
10,Comunitat Valenciana,Volumen total de agua reutilizada,2001,98.934
10,Comunitat Valenciana,Volumen total de agua reutilizada,2000,161.472
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2022,232.971
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2020,331.974
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2018,344.083
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2016,338.584
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2014,328.752
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2013,291.896
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2012,282.548
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2011,240.186
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2010,240.154
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2009,232.875
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2008,240.585
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2007,229.849
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2006,195.797
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2005,170.394
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2004,157.394
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2003,74.866
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2002,67.265
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2001,60.010
10,Comunitat Valenciana,Importe facturado por alcantarillado y depuración,2000,39.727
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2022,11.042
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2020,15.356
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2018,15.205
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2016,15.540
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2014,14.412
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2013,15.965
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2012,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2011,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2010,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2009,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2008,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2007,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2006,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2005,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2004,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2003,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2002,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2001,..
10,Comunitat Valenciana,Longitud de la red de alcantarillado (km),2000,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,67.384
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,114.510
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,119.221
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,136.295
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,127.572
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,130.447
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,130.853
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,141.570
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
10,Comunitat Valenciana,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
11,Extremadura,Volumen de aguas residuales tratadas,2022,225.209
11,Extremadura,Volumen de aguas residuales tratadas,2020,354.386
11,Extremadura,Volumen de aguas residuales tratadas,2018,415.490
11,Extremadura,Volumen de aguas residuales tratadas,2016,404.633
11,Extremadura,Volumen de aguas residuales tratadas,2014,444.289
11,Extremadura,Volumen de aguas residuales tratadas,2013,413.603
11,Extremadura,Volumen de aguas residuales tratadas,2012,449.889
11,Extremadura,Volumen de aguas residuales tratadas,2011,514.727
11,Extremadura,Volumen de aguas residuales tratadas,2010,409.066
11,Extremadura,Volumen de aguas residuales tratadas,2009,347.812
11,Extremadura,Volumen de aguas residuales tratadas,2008,385.720
11,Extremadura,Volumen de aguas residuales tratadas,2007,403.993
11,Extremadura,Volumen de aguas residuales tratadas,2006,282.573
11,Extremadura,Volumen de aguas residuales tratadas,2005,356.163
11,Extremadura,Volumen de aguas residuales tratadas,2004,126.298
11,Extremadura,Volumen de aguas residuales tratadas,2003,266.420
11,Extremadura,Volumen de aguas residuales tratadas,2002,244.332
11,Extremadura,Volumen de aguas residuales tratadas,2001,175.387
11,Extremadura,Volumen de aguas residuales tratadas,2000,150.022
11,Extremadura,Volumen total de agua reutilizada,2022,0
11,Extremadura,Volumen total de agua reutilizada,2020,0
11,Extremadura,Volumen total de agua reutilizada,2018,0
11,Extremadura,Volumen total de agua reutilizada,2016,0
11,Extremadura,Volumen total de agua reutilizada,2014,151
11,Extremadura,Volumen total de agua reutilizada,2013,0
11,Extremadura,Volumen total de agua reutilizada,2012,0
11,Extremadura,Volumen total de agua reutilizada,2011,2.381
11,Extremadura,Volumen total de agua reutilizada,2010,0
11,Extremadura,Volumen total de agua reutilizada,2009,0
11,Extremadura,Volumen total de agua reutilizada,2008,0
11,Extremadura,Volumen total de agua reutilizada,2007,0
11,Extremadura,Volumen total de agua reutilizada,2006,3.253
11,Extremadura,Volumen total de agua reutilizada,2005,6.351
11,Extremadura,Volumen total de agua reutilizada,2004,2.103
11,Extremadura,Volumen total de agua reutilizada,2003,1.293
11,Extremadura,Volumen total de agua reutilizada,2002,17.082
11,Extremadura,Volumen total de agua reutilizada,2001,16.227
11,Extremadura,Volumen total de agua reutilizada,2000,0
11,Extremadura,Importe facturado por alcantarillado y depuración,2022,25.417
11,Extremadura,Importe facturado por alcantarillado y depuración,2020,32.712
11,Extremadura,Importe facturado por alcantarillado y depuración,2018,31.663
11,Extremadura,Importe facturado por alcantarillado y depuración,2016,31.443
11,Extremadura,Importe facturado por alcantarillado y depuración,2014,35.030
11,Extremadura,Importe facturado por alcantarillado y depuración,2013,31.564
11,Extremadura,Importe facturado por alcantarillado y depuración,2012,36.006
11,Extremadura,Importe facturado por alcantarillado y depuración,2011,31.216
11,Extremadura,Importe facturado por alcantarillado y depuración,2010,33.022
11,Extremadura,Importe facturado por alcantarillado y depuración,2009,34.550
11,Extremadura,Importe facturado por alcantarillado y depuración,2008,40.789
11,Extremadura,Importe facturado por alcantarillado y depuración,2007,40.494
11,Extremadura,Importe facturado por alcantarillado y depuración,2006,27.920
11,Extremadura,Importe facturado por alcantarillado y depuración,2005,26.257
11,Extremadura,Importe facturado por alcantarillado y depuración,2004,18.445
11,Extremadura,Importe facturado por alcantarillado y depuración,2003,21.681
11,Extremadura,Importe facturado por alcantarillado y depuración,2002,19.447
11,Extremadura,Importe facturado por alcantarillado y depuración,2001,19.410
11,Extremadura,Importe facturado por alcantarillado y depuración,2000,13.288
11,Extremadura,Longitud de la red de alcantarillado (km),2022,3.944
11,Extremadura,Longitud de la red de alcantarillado (km),2020,3.820
11,Extremadura,Longitud de la red de alcantarillado (km),2018,3.874
11,Extremadura,Longitud de la red de alcantarillado (km),2016,3.198
11,Extremadura,Longitud de la red de alcantarillado (km),2014,3.279
11,Extremadura,Longitud de la red de alcantarillado (km),2013,3.547
11,Extremadura,Longitud de la red de alcantarillado (km),2012,..
11,Extremadura,Longitud de la red de alcantarillado (km),2011,..
11,Extremadura,Longitud de la red de alcantarillado (km),2010,..
11,Extremadura,Longitud de la red de alcantarillado (km),2009,..
11,Extremadura,Longitud de la red de alcantarillado (km),2008,..
11,Extremadura,Longitud de la red de alcantarillado (km),2007,..
11,Extremadura,Longitud de la red de alcantarillado (km),2006,..
11,Extremadura,Longitud de la red de alcantarillado (km),2005,..
11,Extremadura,Longitud de la red de alcantarillado (km),2004,..
11,Extremadura,Longitud de la red de alcantarillado (km),2003,..
11,Extremadura,Longitud de la red de alcantarillado (km),2002,..
11,Extremadura,Longitud de la red de alcantarillado (km),2001,..
11,Extremadura,Longitud de la red de alcantarillado (km),2000,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2022,13.905
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2020,32.821
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2018,20.515
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2016,28.854
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2014,23.811
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2013,29.541
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2012,36.211
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2011,121.065
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2010,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2009,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2008,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2007,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2006,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2005,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2004,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2003,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2002,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2001,..
11,Extremadura,Volumen de lodos generados en el tratamiento de aguas residuales (toneladas de materia seca/año),2000,..
12,Galicia,Volumen de aguas residuales tratadas,2022,1.498.152
12,Galicia,Volumen de aguas residuales tratadas,2020,1.047.977
12,Galicia,Volumen de aguas residuales tratadas,2018,1.039.852
12,Galicia,Volumen de aguas residuales tratadas,2016,891.827
12,Galicia,Volumen de aguas residuales tratadas,2014,904.492
12,Galicia,Volumen de aguas residuales tratadas,2013,978.384
12,Galicia,Volumen de aguas residuales tratadas,2012,955.690
