code,region,grupos_de_usuarios_e_importe,periodo,total
10,Comunitat Valenciana,- Hogares,2002,249.908
10,Comunitat Valenciana,- Hogares,2001,237.245
10,Comunitat Valenciana,- Hogares,2000,249.685
10,Comunitat Valenciana,- Consumos municipales,2022,31.004
10,Comunitat Valenciana,- Consumos municipales,2020,42.817
10,Comunitat Valenciana,- Consumos municipales,2018,39.176
10,Comunitat Valenciana,- Consumos municipales,2016,31.979
10,Comunitat Valenciana,- Consumos municipales,2014,45.197
10,Comunitat Valenciana,- Consumos municipales,2013,33.763
10,Comunitat Valenciana,- Consumos municipales,2012,26.965
10,Comunitat Valenciana,- Consumos municipales,2011,24.429
10,Comunitat Valenciana,- Consumos municipales,2010,27.227
10,Comunitat Valenciana,- Consumos municipales,2009,25.158
10,Comunitat Valenciana,- Consumos municipales,2008,32.459
10,Comunitat Valenciana,- Consumos municipales,2007,27.547
10,Comunitat Valenciana,- Consumos municipales,2006,30.493
10,Comunitat Valenciana,- Consumos municipales,2005,33.458
10,Comunitat Valenciana,- Consumos municipales,2004,34.289
10,Comunitat Valenciana,- Consumos municipales,2003,31.016
10,Comunitat Valenciana,- Consumos municipales,2002,25.033
10,Comunitat Valenciana,- Consumos municipales,2001,23.255
10,Comunitat Valenciana,- Consumos municipales,2000,25.973
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2022,452.079
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2020,463.503
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2018,492.676
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2016,483.866
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2014,460.963
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2013,448.695
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2012,450.286
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2011,396.173
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2010,374.919
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2009,374.632
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2008,425.691
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2007,372.308
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2006,327.874
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2005,275.921
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2004,297.070
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2003,249.449
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2002,206.077
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2001,199.498
10,Comunitat Valenciana,Importe facturado por el agua suministrada,2000,202.655
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2022,47.889
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2020,39.274
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2018,17.207
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2016,20.264
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2014,26.192
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2013,42.230
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2012,26.004
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2011,30.875
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2010,25.950
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2009,31.266
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2008,36.053
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2007,46.532
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2006,28.145
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2005,28.523
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2004,29.653
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2003,40.637
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2002,25.089
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2001,17.524
10,Comunitat Valenciana,Importe total de la inversión en los servicios de suministro,2000,17.453
10,Comunitat Valenciana,Longitud de la red de suministro (km),2022,34.287
10,Comunitat Valenciana,Longitud de la red de suministro (km),2020,39.867
10,Comunitat Valenciana,Longitud de la red de suministro (km),2018,39.484
10,Comunitat Valenciana,Longitud de la red de suministro (km),2016,33.792
10,Comunitat Valenciana,Longitud de la red de suministro (km),2014,37.743
10,Comunitat Valenciana,Longitud de la red de suministro (km),2013,42.791
10,Comunitat Valenciana,Longitud de la red de suministro (km),2012,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2011,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2010,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2009,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2008,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2007,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2006,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2005,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2004,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2003,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2002,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2001,..
10,Comunitat Valenciana,Longitud de la red de suministro (km),2000,..
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2022,66.445
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2020,61.740
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2018,67.141
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2016,73.179
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2014,67.890
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2013,69.626
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2012,75.522
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2011,74.042
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2010,78.298
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2009,79.683
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2008,90.963
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2007,98.774
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2006,111.253
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2005,108.617
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2004,114.719
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2003,114.108
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2002,97.182
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2001,95.105
11,Extremadura,Volumen total de agua registrada y distribuida por tipo de usuario,2000,81.855
11,Extremadura,- Sectores económicos,2022,5.334
11,Extremadura,- Sectores económicos,2020,6.489
11,Extremadura,- Sectores económicos,2018,7.973
11,Extremadura,- Sectores económicos,2016,11.144
11,Extremadura,- Sectores económicos,2014,6.524
11,Extremadura,- Sectores económicos,2013,5.026
11,Extremadura,- Sectores económicos,2012,6.859
11,Extremadura,- Sectores económicos,2011,7.540
11,Extremadura,- Sectores económicos,2010,5.971
11,Extremadura,- Sectores económicos,2009,6.949
11,Extremadura,- Sectores económicos,2008,18.392
11,Extremadura,- Sectores económicos,2007,14.655
11,Extremadura,- Sectores económicos,2006,26.586
11,Extremadura,- Sectores económicos,2005,26.160
11,Extremadura,- Sectores económicos,2004,26.742
11,Extremadura,- Sectores económicos,2003,28.674
11,Extremadura,- Sectores económicos,2002,18.577
11,Extremadura,- Sectores económicos,2001,18.461
11,Extremadura,- Sectores económicos,2000,12.570
11,Extremadura,- Hogares,2022,48.931
11,Extremadura,- Hogares,2020,46.317
11,Extremadura,- Hogares,2018,49.199
11,Extremadura,- Hogares,2016,50.996
11,Extremadura,- Hogares,2014,49.882
11,Extremadura,- Hogares,2013,56.230
11,Extremadura,- Hogares,2012,55.277
11,Extremadura,- Hogares,2011,56.978
11,Extremadura,- Hogares,2010,63.359
11,Extremadura,- Hogares,2009,64.433
11,Extremadura,- Hogares,2008,62.185
11,Extremadura,- Hogares,2007,73.287
11,Extremadura,- Hogares,2006,72.462
11,Extremadura,- Hogares,2005,68.442
11,Extremadura,- Hogares,2004,69.886
11,Extremadura,- Hogares,2003,63.802
11,Extremadura,- Hogares,2002,64.754
11,Extremadura,- Hogares,2001,65.284
11,Extremadura,- Hogares,2000,61.080
11,Extremadura,- Consumos municipales,2022,12.180
11,Extremadura,- Consumos municipales,2020,8.934
11,Extremadura,- Consumos municipales,2018,9.969
11,Extremadura,- Consumos municipales,2016,11.039
11,Extremadura,- Consumos municipales,2014,11.484
11,Extremadura,- Consumos municipales,2013,8.370
11,Extremadura,- Consumos municipales,2012,13.386
11,Extremadura,- Consumos municipales,2011,9.524
11,Extremadura,- Consumos municipales,2010,8.968
11,Extremadura,- Consumos municipales,2009,8.301
11,Extremadura,- Consumos municipales,2008,10.386
11,Extremadura,- Consumos municipales,2007,10.832
11,Extremadura,- Consumos municipales,2006,12.205
11,Extremadura,- Consumos municipales,2005,14.015
11,Extremadura,- Consumos municipales,2004,18.091
11,Extremadura,- Consumos municipales,2003,21.632
11,Extremadura,- Consumos municipales,2002,13.851
11,Extremadura,- Consumos municipales,2001,11.360
11,Extremadura,- Consumos municipales,2000,8.205
11,Extremadura,Importe facturado por el agua suministrada,2022,75.925
11,Extremadura,Importe facturado por el agua suministrada,2020,62.392
11,Extremadura,Importe facturado por el agua suministrada,2018,67.116
11,Extremadura,Importe facturado por el agua suministrada,2016,68.195
11,Extremadura,Importe facturado por el agua suministrada,2014,67.670
11,Extremadura,Importe facturado por el agua suministrada,2013,72.610
11,Extremadura,Importe facturado por el agua suministrada,2012,73.152
11,Extremadura,Importe facturado por el agua suministrada,2011,62.941
11,Extremadura,Importe facturado por el agua suministrada,2010,63.248
11,Extremadura,Importe facturado por el agua suministrada,2009,61.946
11,Extremadura,Importe facturado por el agua suministrada,2008,59.922
11,Extremadura,Importe facturado por el agua suministrada,2007,67.157
11,Extremadura,Importe facturado por el agua suministrada,2006,66.043
11,Extremadura,Importe facturado por el agua suministrada,2005,62.172
11,Extremadura,Importe facturado por el agua suministrada,2004,64.535
11,Extremadura,Importe facturado por el agua suministrada,2003,61.618
11,Extremadura,Importe facturado por el agua suministrada,2002,54.241
11,Extremadura,Importe facturado por el agua suministrada,2001,51.333
11,Extremadura,Importe facturado por el agua suministrada,2000,45.539
11,Extremadura,Importe total de la inversión en los servicios de suministro,2022,4.005
11,Extremadura,Importe total de la inversión en los servicios de suministro,2020,2.263
11,Extremadura,Importe total de la inversión en los servicios de suministro,2018,356
11,Extremadura,Importe total de la inversión en los servicios de suministro,2016,547
11,Extremadura,Importe total de la inversión en los servicios de suministro,2014,1.957
11,Extremadura,Importe total de la inversión en los servicios de suministro,2013,2.075
11,Extremadura,Importe total de la inversión en los servicios de suministro,2012,3.240
11,Extremadura,Importe total de la inversión en los servicios de suministro,2011,470
11,Extremadura,Importe total de la inversión en los servicios de suministro,2010,1.288
11,Extremadura,Importe total de la inversión en los servicios de suministro,2009,1.906
11,Extremadura,Importe total de la inversión en los servicios de suministro,2008,6.494
11,Extremadura,Importe total de la inversión en los servicios de suministro,2007,4.012
11,Extremadura,Importe total de la inversión en los servicios de suministro,2006,4.063
11,Extremadura,Importe total de la inversión en los servicios de suministro,2005,3.072
11,Extremadura,Importe total de la inversión en los servicios de suministro,2004,2.201
11,Extremadura,Importe total de la inversión en los servicios de suministro,2003,3.878
11,Extremadura,Importe total de la inversión en los servicios de suministro,2002,2.630
11,Extremadura,Importe total de la inversión en los servicios de suministro,2001,4.301
11,Extremadura,Importe total de la inversión en los servicios de suministro,2000,1.214
11,Extremadura,Longitud de la red de suministro (km),2022,8.678
11,Extremadura,Longitud de la red de suministro (km),2020,8.310
11,Extremadura,Longitud de la red de suministro (km),2018,8.276
11,Extremadura,Longitud de la red de suministro (km),2016,8.001
11,Extremadura,Longitud de la red de suministro (km),2014,6.996
11,Extremadura,Longitud de la red de suministro (km),2013,7.633
11,Extremadura,Longitud de la red de suministro (km),2012,..
11,Extremadura,Longitud de la red de suministro (km),2011,..
11,Extremadura,Longitud de la red de suministro (km),2010,..
11,Extremadura,Longitud de la red de suministro (km),2009,..
11,Extremadura,Longitud de la red de suministro (km),2008,..
11,Extremadura,Longitud de la red de suministro (km),2007,..
11,Extremadura,Longitud de la red de suministro (km),2006,..
11,Extremadura,Longitud de la red de suministro (km),2005,..
11,Extremadura,Longitud de la red de suministro (km),2004,..
11,Extremadura,Longitud de la red de suministro (km),2003,..
11,Extremadura,Longitud de la red de suministro (km),2002,..
11,Extremadura,Longitud de la red de suministro (km),2001,..
11,Extremadura,Longitud de la red de suministro (km),2000,..
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2022,171.335
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2020,177.892
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2018,176.868
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2016,187.900
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2014,186.405
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2013,184.559
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2012,189.873
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2011,182.743
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2010,188.948
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2009,197.023
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2008,206.568
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2007,213.865
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2006,229.631
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2005,235.015
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2004,239.245
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2003,236.681
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2002,261.066
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2001,270.868
12,Galicia,Volumen total de agua registrada y distribuida por tipo de usuario,2000,255.670
12,Galicia,- Sectores económicos,2022,43.243
12,Galicia,- Sectores económicos,2020,40.084
12,Galicia,- Sectores económicos,2018,42.574
12,Galicia,- Sectores económicos,2016,39.474
12,Galicia,- Sectores económicos,2014,41.160
12,Galicia,- Sectores económicos,2013,40.021
12,Galicia,- Sectores económicos,2012,38.448
12,Galicia,- Sectores económicos,2011,32.572
12,Galicia,- Sectores económicos,2010,32.679
12,Galicia,- Sectores económicos,2009,34.690
12,Galicia,- Sectores económicos,2008,30.918
12,Galicia,- Sectores económicos,2007,34.737
12,Galicia,- Sectores económicos,2006,42.128
12,Galicia,- Sectores económicos,2005,43.718
12,Galicia,- Sectores económicos,2004,58.464
12,Galicia,- Sectores económicos,2003,44.865
12,Galicia,- Sectores económicos,2002,62.532
12,Galicia,- Sectores económicos,2001,65.821
12,Galicia,- Sectores económicos,2000,60.598
12,Galicia,- Hogares,2022,125.671
12,Galicia,- Hogares,2020,128.276
12,Galicia,- Hogares,2018,123.318
12,Galicia,- Hogares,2016,136.274
12,Galicia,- Hogares,2014,128.722
12,Galicia,- Hogares,2013,119.906
12,Galicia,- Hogares,2012,133.745
12,Galicia,- Hogares,2011,133.212
12,Galicia,- Hogares,2010,132.094
12,Galicia,- Hogares,2009,139.027
12,Galicia,- Hogares,2008,145.691
12,Galicia,- Hogares,2007,142.479
12,Galicia,- Hogares,2006,160.223
12,Galicia,- Hogares,2005,152.756
12,Galicia,- Hogares,2004,155.693
12,Galicia,- Hogares,2003,143.213
12,Galicia,- Hogares,2002,130.504
12,Galicia,- Hogares,2001,122.460
12,Galicia,- Hogares,2000,127.933
12,Galicia,- Consumos municipales,2022,2.421
12,Galicia,- Consumos municipales,2020,9.532
12,Galicia,- Consumos municipales,2018,10.976
12,Galicia,- Consumos municipales,2016,12.152
12,Galicia,- Consumos municipales,2014,16.523
12,Galicia,- Consumos municipales,2013,24.632
12,Galicia,- Consumos municipales,2012,17.680
12,Galicia,- Consumos municipales,2011,16.959
12,Galicia,- Consumos municipales,2010,24.175
12,Galicia,- Consumos municipales,2009,23.306
12,Galicia,- Consumos municipales,2008,29.959
12,Galicia,- Consumos municipales,2007,36.649
12,Galicia,- Consumos municipales,2006,27.280
12,Galicia,- Consumos municipales,2005,38.541
12,Galicia,- Consumos municipales,2004,25.088
12,Galicia,- Consumos municipales,2003,48.603
12,Galicia,- Consumos municipales,2002,68.030
12,Galicia,- Consumos municipales,2001,82.587
12,Galicia,- Consumos municipales,2000,67.139
12,Galicia,Importe facturado por el agua suministrada,2022,178.800
12,Galicia,Importe facturado por el agua suministrada,2020,123.253
12,Galicia,Importe facturado por el agua suministrada,2018,122.478
12,Galicia,Importe facturado por el agua suministrada,2016,142.352
12,Galicia,Importe facturado por el agua suministrada,2014,124.767
12,Galicia,Importe facturado por el agua suministrada,2013,142.733
12,Galicia,Importe facturado por el agua suministrada,2012,136.156
12,Galicia,Importe facturado por el agua suministrada,2011,116.452
12,Galicia,Importe facturado por el agua suministrada,2010,114.511
12,Galicia,Importe facturado por el agua suministrada,2009,115.757
12,Galicia,Importe facturado por el agua suministrada,2008,95.658
12,Galicia,Importe facturado por el agua suministrada,2007,89.965
12,Galicia,Importe facturado por el agua suministrada,2006,115.060
12,Galicia,Importe facturado por el agua suministrada,2005,109.598
12,Galicia,Importe facturado por el agua suministrada,2004,122.106
12,Galicia,Importe facturado por el agua suministrada,2003,119.515
12,Galicia,Importe facturado por el agua suministrada,2002,134.228
12,Galicia,Importe facturado por el agua suministrada,2001,134.023
12,Galicia,Importe facturado por el agua suministrada,2000,114.661
12,Galicia,Importe total de la inversión en los servicios de suministro,2022,7.368
12,Galicia,Importe total de la inversión en los servicios de suministro,2020,2.594
12,Galicia,Importe total de la inversión en los servicios de suministro,2018,1.493
12,Galicia,Importe total de la inversión en los servicios de suministro,2016,8.314
12,Galicia,Importe total de la inversión en los servicios de suministro,2014,13.472
12,Galicia,Importe total de la inversión en los servicios de suministro,2013,10.238
12,Galicia,Importe total de la inversión en los servicios de suministro,2012,9.305
12,Galicia,Importe total de la inversión en los servicios de suministro,2011,676
12,Galicia,Importe total de la inversión en los servicios de suministro,2010,6.121
12,Galicia,Importe total de la inversión en los servicios de suministro,2009,3.336
12,Galicia,Importe total de la inversión en los servicios de suministro,2008,7.282
12,Galicia,Importe total de la inversión en los servicios de suministro,2007,4.287
12,Galicia,Importe total de la inversión en los servicios de suministro,2006,5.111
12,Galicia,Importe total de la inversión en los servicios de suministro,2005,5.485
12,Galicia,Importe total de la inversión en los servicios de suministro,2004,3.143
12,Galicia,Importe total de la inversión en los servicios de suministro,2003,7.531
12,Galicia,Importe total de la inversión en los servicios de suministro,2002,4.932
12,Galicia,Importe total de la inversión en los servicios de suministro,2001,7.677
12,Galicia,Importe total de la inversión en los servicios de suministro,2000,18
12,Galicia,Longitud de la red de suministro (km),2022,23.704
12,Galicia,Longitud de la red de suministro (km),2020,16.412
12,Galicia,Longitud de la red de suministro (km),2018,15.242
12,Galicia,Longitud de la red de suministro (km),2016,15.649
12,Galicia,Longitud de la red de suministro (km),2014,15.883
12,Galicia,Longitud de la red de suministro (km),2013,17.647
12,Galicia,Longitud de la red de suministro (km),2012,..
12,Galicia,Longitud de la red de suministro (km),2011,..
12,Galicia,Longitud de la red de suministro (km),2010,..
12,Galicia,Longitud de la red de suministro (km),2009,..
12,Galicia,Longitud de la red de suministro (km),2008,..
12,Galicia,Longitud de la red de suministro (km),2007,..
12,Galicia,Longitud de la red de suministro (km),2006,..
12,Galicia,Longitud de la red de suministro (km),2005,..
12,Galicia,Longitud de la red de suministro (km),2004,..
12,Galicia,Longitud de la red de suministro (km),2003,..
12,Galicia,Longitud de la red de suministro (km),2002,..
12,Galicia,Longitud de la red de suministro (km),2001,..
12,Galicia,Longitud de la red de suministro (km),2000,..
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2022,435.202
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2020,436.216
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2018,421.750
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2016,418.022
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2014,406.951
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2013,414.258
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2012,429.556
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2011,446.421
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2010,440.375
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2009,450.493
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2008,460.768
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2007,465.111
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2006,450.694
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2005,489.181
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2004,510.612
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2003,522.697
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2002,487.808
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2001,495.169
13,"Madrid, Comunidad de",Volumen total de agua registrada y distribuida por tipo de usuario,2000,482.722
13,"Madrid, Comunidad de",- Sectores económicos,2022,64.243
13,"Madrid, Comunidad de",- Sectores económicos,2020,63.615
13,"Madrid, Comunidad de",- Sectores económicos,2018,67.964
13,"Madrid, Comunidad de",- Sectores económicos,2016,77.304
13,"Madrid, Comunidad de",- Sectores económicos,2014,73.898
13,"Madrid, Comunidad de",- Sectores económicos,2013,78.846
13,"Madrid, Comunidad de",- Sectores económicos,2012,85.034
13,"Madrid, Comunidad de",- Sectores económicos,2011,88.826
13,"Madrid, Comunidad de",- Sectores económicos,2010,82.585
13,"Madrid, Comunidad de",- Sectores económicos,2009,80.484
13,"Madrid, Comunidad de",- Sectores económicos,2008,83.971
13,"Madrid, Comunidad de",- Sectores económicos,2007,87.494
13,"Madrid, Comunidad de",- Sectores económicos,2006,90.545
13,"Madrid, Comunidad de",- Sectores económicos,2005,119.732
13,"Madrid, Comunidad de",- Sectores económicos,2004,124.020
13,"Madrid, Comunidad de",- Sectores económicos,2003,109.541
13,"Madrid, Comunidad de",- Sectores económicos,2002,94.818
13,"Madrid, Comunidad de",- Sectores económicos,2001,95.936
13,"Madrid, Comunidad de",- Sectores económicos,2000,87.196
13,"Madrid, Comunidad de",- Hogares,2022,307.843
13,"Madrid, Comunidad de",- Hogares,2020,317.737
13,"Madrid, Comunidad de",- Hogares,2018,301.111
13,"Madrid, Comunidad de",- Hogares,2016,312.768
13,"Madrid, Comunidad de",- Hogares,2014,304.840
13,"Madrid, Comunidad de",- Hogares,2013,304.968
13,"Madrid, Comunidad de",- Hogares,2012,315.483
13,"Madrid, Comunidad de",- Hogares,2011,327.883
13,"Madrid, Comunidad de",- Hogares,2010,322.800
13,"Madrid, Comunidad de",- Hogares,2009,333.616
13,"Madrid, Comunidad de",- Hogares,2008,324.291
13,"Madrid, Comunidad de",- Hogares,2007,331.174
13,"Madrid, Comunidad de",- Hogares,2006,325.035
13,"Madrid, Comunidad de",- Hogares,2005,345.347
13,"Madrid, Comunidad de",- Hogares,2004,362.438
13,"Madrid, Comunidad de",- Hogares,2003,346.018
13,"Madrid, Comunidad de",- Hogares,2002,334.134
13,"Madrid, Comunidad de",- Hogares,2001,338.263
13,"Madrid, Comunidad de",- Hogares,2000,334.798
13,"Madrid, Comunidad de",- Consumos municipales,2022,63.116
13,"Madrid, Comunidad de",- Consumos municipales,2020,54.864
13,"Madrid, Comunidad de",- Consumos municipales,2018,52.675
13,"Madrid, Comunidad de",- Consumos municipales,2016,27.950
13,"Madrid, Comunidad de",- Consumos municipales,2014,28.213
13,"Madrid, Comunidad de",- Consumos municipales,2013,30.444
13,"Madrid, Comunidad de",- Consumos municipales,2012,29.039
13,"Madrid, Comunidad de",- Consumos municipales,2011,29.712
13,"Madrid, Comunidad de",- Consumos municipales,2010,34.990
13,"Madrid, Comunidad de",- Consumos municipales,2009,36.393
13,"Madrid, Comunidad de",- Consumos municipales,2008,52.506
13,"Madrid, Comunidad de",- Consumos municipales,2007,46.443
13,"Madrid, Comunidad de",- Consumos municipales,2006,35.114
13,"Madrid, Comunidad de",- Consumos municipales,2005,24.102
13,"Madrid, Comunidad de",- Consumos municipales,2004,24.154
13,"Madrid, Comunidad de",- Consumos municipales,2003,67.138
13,"Madrid, Comunidad de",- Consumos municipales,2002,58.856
13,"Madrid, Comunidad de",- Consumos municipales,2001,60.970
13,"Madrid, Comunidad de",- Consumos municipales,2000,60.728
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2022,425.015
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2020,542.393
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2018,523.861
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2016,553.132
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2014,531.721
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2013,528.363
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2012,525.474
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2011,471.687
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2010,459.560
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2009,481.402
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2008,464.376
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2007,380.957
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2006,378.298
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2005,369.212
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2004,353.148
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2003,341.540
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2002,298.201
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2001,283.335
13,"Madrid, Comunidad de",Importe facturado por el agua suministrada,2000,282.680
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2022,41.805
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2020,80.532
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2018,44.759
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2016,80.711
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2014,39.448
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2013,37.741
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2012,43.288
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2011,45.130
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2010,45.245
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2009,56.597
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2008,99.579
13,"Madrid, Comunidad de",Importe total de la inversión en los servicios de suministro,2007,100.760
