code,region,tipo_de_uso,periodo,total
00,Total Nacional,Agricultura,2022,"71,8"
00,Total Nacional,Agricultura,2020,"72,4"
00,Total Nacional,Agricultura,2018,"65,8"
00,Total Nacional,Agricultura,2016,"61,2"
00,Total Nacional,Agricultura,2014,"61,3"
00,Total Nacional,Agricultura,2013,"64,2"
00,Total Nacional,Agricultura,2012,"62,4"
00,Total Nacional,Agricultura,2011,"62,1"
00,Total Nacional,Agricultura,2010,..
00,Total Nacional,Agricultura,2009,..
00,Total Nacional,Agricultura,2008,..
00,Total Nacional,Agricultura,2007,..
00,Total Nacional,Agricultura,2006,..
00,Total Nacional,Agricultura,2005,..
00,Total Nacional,Agricultura,2004,..
00,Total Nacional,Agricultura,2003,..
00,Total Nacional,Agricultura,2002,..
00,Total Nacional,Agricultura,2001,..
00,Total Nacional,Agricultura,2000,..
00,Total Nacional,Industria,2022,"16,6"
00,Total Nacional,Industria,2020,"2,5"
00,Total Nacional,Industria,2018,"3,8"
00,Total Nacional,Industria,2016,"5,1"
00,Total Nacional,Industria,2014,"8,2"
00,Total Nacional,Industria,2013,"6,7"
00,Total Nacional,Industria,2012,"7,7"
00,Total Nacional,Industria,2011,"6,5"
00,Total Nacional,Industria,2010,..
00,Total Nacional,Industria,2009,..
00,Total Nacional,Industria,2008,..
00,Total Nacional,Industria,2007,..
00,Total Nacional,Industria,2006,..
00,Total Nacional,Industria,2005,..
00,Total Nacional,Industria,2004,..
00,Total Nacional,Industria,2003,..
00,Total Nacional,Industria,2002,..
00,Total Nacional,Industria,2001,..
00,Total Nacional,Industria,2000,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2022,"10,9"
00,Total Nacional,Jardines y zonas deportivas de ocio,2020,"17,2"
00,Total Nacional,Jardines y zonas deportivas de ocio,2018,"26,1"
00,Total Nacional,Jardines y zonas deportivas de ocio,2016,"19,0"
00,Total Nacional,Jardines y zonas deportivas de ocio,2014,"18,5"
00,Total Nacional,Jardines y zonas deportivas de ocio,2013,"18,8"
00,Total Nacional,Jardines y zonas deportivas de ocio,2012,"17,9"
00,Total Nacional,Jardines y zonas deportivas de ocio,2011,"23,2"
00,Total Nacional,Jardines y zonas deportivas de ocio,2010,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2009,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2008,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2007,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2006,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2005,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2004,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2003,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2002,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2001,..
00,Total Nacional,Jardines y zonas deportivas de ocio,2000,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2022,"0,8"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2020,"2,4"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2018,"2,5"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2016,"1,6"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2014,"0,6"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2013,"0,5"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2012,"1,2"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2011,"0,9"
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2010,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2009,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2008,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2007,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2006,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2005,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2004,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2003,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2002,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2001,..
00,Total Nacional,Limpieza de alcantarillado y baldeo de calles,2000,..
00,Total Nacional,Otros usos,2022,"2,8"
00,Total Nacional,Otros usos,2020,"5,5"
00,Total Nacional,Otros usos,2018,"1,8"
00,Total Nacional,Otros usos,2016,"13,1"
00,Total Nacional,Otros usos,2014,"11,4"
00,Total Nacional,Otros usos,2013,"9,8"
00,Total Nacional,Otros usos,2012,"10,8"
00,Total Nacional,Otros usos,2011,"7,3"
00,Total Nacional,Otros usos,2010,..
00,Total Nacional,Otros usos,2009,..
00,Total Nacional,Otros usos,2008,..
00,Total Nacional,Otros usos,2007,..
00,Total Nacional,Otros usos,2006,..
00,Total Nacional,Otros usos,2005,..
00,Total Nacional,Otros usos,2004,..
00,Total Nacional,Otros usos,2003,..
00,Total Nacional,Otros usos,2002,..
00,Total Nacional,Otros usos,2001,..
00,Total Nacional,Otros usos,2000,..
01,Andalucía,Agricultura,2022,"60,5"
01,Andalucía,Agricultura,2020,"66,9"
01,Andalucía,Agricultura,2018,"4,8"
01,Andalucía,Agricultura,2016,"2,5"
01,Andalucía,Agricultura,2014,"0,7"
01,Andalucía,Agricultura,2013,"0,8"
01,Andalucía,Agricultura,2012,"0,7"
01,Andalucía,Agricultura,2011,"1,4"
01,Andalucía,Agricultura,2010,..
01,Andalucía,Agricultura,2009,..
01,Andalucía,Agricultura,2008,..
01,Andalucía,Agricultura,2007,..
01,Andalucía,Agricultura,2006,..
01,Andalucía,Agricultura,2005,..
01,Andalucía,Agricultura,2004,..
01,Andalucía,Agricultura,2003,..
01,Andalucía,Agricultura,2002,..
01,Andalucía,Agricultura,2001,..
01,Andalucía,Agricultura,2000,..
01,Andalucía,Industria,2022,"13,6"
01,Andalucía,Industria,2020,"11,5"
01,Andalucía,Industria,2018,"21,0"
01,Andalucía,Industria,2016,"27,8"
01,Andalucía,Industria,2014,"43,4"
01,Andalucía,Industria,2013,"41,7"
01,Andalucía,Industria,2012,"40,5"
01,Andalucía,Industria,2011,"31,5"
01,Andalucía,Industria,2010,..
01,Andalucía,Industria,2009,..
01,Andalucía,Industria,2008,..
01,Andalucía,Industria,2007,..
01,Andalucía,Industria,2006,..
01,Andalucía,Industria,2005,..
01,Andalucía,Industria,2004,..
01,Andalucía,Industria,2003,..
01,Andalucía,Industria,2002,..
01,Andalucía,Industria,2001,..
01,Andalucía,Industria,2000,..
01,Andalucía,Jardines y zonas deportivas de ocio,2022,"23,6"
01,Andalucía,Jardines y zonas deportivas de ocio,2020,"10,9"
01,Andalucía,Jardines y zonas deportivas de ocio,2018,"72,4"
01,Andalucía,Jardines y zonas deportivas de ocio,2016,"69,2"
01,Andalucía,Jardines y zonas deportivas de ocio,2014,"54,2"
01,Andalucía,Jardines y zonas deportivas de ocio,2013,"54,7"
01,Andalucía,Jardines y zonas deportivas de ocio,2012,"55,5"
01,Andalucía,Jardines y zonas deportivas de ocio,2011,"62,2"
01,Andalucía,Jardines y zonas deportivas de ocio,2010,..
01,Andalucía,Jardines y zonas deportivas de ocio,2009,..
01,Andalucía,Jardines y zonas deportivas de ocio,2008,..
01,Andalucía,Jardines y zonas deportivas de ocio,2007,..
01,Andalucía,Jardines y zonas deportivas de ocio,2006,..
01,Andalucía,Jardines y zonas deportivas de ocio,2005,..
01,Andalucía,Jardines y zonas deportivas de ocio,2004,..
01,Andalucía,Jardines y zonas deportivas de ocio,2003,..
01,Andalucía,Jardines y zonas deportivas de ocio,2002,..
01,Andalucía,Jardines y zonas deportivas de ocio,2001,..
01,Andalucía,Jardines y zonas deportivas de ocio,2000,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2022,"0,0"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2020,"0,0"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2018,"1,8"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2016,"0,5"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2014,"0,0"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2013,"0,0"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2012,"0,0"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2011,"1,0"
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2010,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2009,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2008,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2007,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2006,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2005,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2004,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2003,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2002,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2001,..
01,Andalucía,Limpieza de alcantarillado y baldeo de calles,2000,..
01,Andalucía,Otros usos,2022,"2,3"
01,Andalucía,Otros usos,2020,"10,7"
01,Andalucía,Otros usos,2018,"0,0"
01,Andalucía,Otros usos,2016,"0,0"
01,Andalucía,Otros usos,2014,"1,7"
01,Andalucía,Otros usos,2013,"2,8"
01,Andalucía,Otros usos,2012,"3,3"
01,Andalucía,Otros usos,2011,"3,9"
01,Andalucía,Otros usos,2010,..
01,Andalucía,Otros usos,2009,..
01,Andalucía,Otros usos,2008,..
01,Andalucía,Otros usos,2007,..
01,Andalucía,Otros usos,2006,..
01,Andalucía,Otros usos,2005,..
01,Andalucía,Otros usos,2004,..
01,Andalucía,Otros usos,2003,..
01,Andalucía,Otros usos,2002,..
01,Andalucía,Otros usos,2001,..
01,Andalucía,Otros usos,2000,..
02,Aragón,Agricultura,2022,"0,0"
02,Aragón,Agricultura,2020,"0,0"
02,Aragón,Agricultura,2018,"44,2"
02,Aragón,Agricultura,2016,"64,2"
02,Aragón,Agricultura,2014,"52,2"
02,Aragón,Agricultura,2013,"55,0"
02,Aragón,Agricultura,2012,"61,0"
02,Aragón,Agricultura,2011,"66,0"
02,Aragón,Agricultura,2010,..
02,Aragón,Agricultura,2009,..
02,Aragón,Agricultura,2008,..
02,Aragón,Agricultura,2007,..
02,Aragón,Agricultura,2006,..
02,Aragón,Agricultura,2005,..
02,Aragón,Agricultura,2004,..
02,Aragón,Agricultura,2003,..
02,Aragón,Agricultura,2002,..
02,Aragón,Agricultura,2001,..
02,Aragón,Agricultura,2000,..
02,Aragón,Industria,2022,"0,0"
02,Aragón,Industria,2020,"0,0"
02,Aragón,Industria,2018,"0,0"
02,Aragón,Industria,2016,"0,0"
02,Aragón,Industria,2014,"0,0"
02,Aragón,Industria,2013,"0,0"
02,Aragón,Industria,2012,"0,0"
02,Aragón,Industria,2011,"0,0"
02,Aragón,Industria,2010,..
02,Aragón,Industria,2009,..
02,Aragón,Industria,2008,..
02,Aragón,Industria,2007,..
02,Aragón,Industria,2006,..
02,Aragón,Industria,2005,..
02,Aragón,Industria,2004,..
02,Aragón,Industria,2003,..
02,Aragón,Industria,2002,..
02,Aragón,Industria,2001,..
02,Aragón,Industria,2000,..
02,Aragón,Jardines y zonas deportivas de ocio,2022,"100,0"
02,Aragón,Jardines y zonas deportivas de ocio,2020,"100,0"
02,Aragón,Jardines y zonas deportivas de ocio,2018,"55,8"
02,Aragón,Jardines y zonas deportivas de ocio,2016,"35,8"
02,Aragón,Jardines y zonas deportivas de ocio,2014,"47,8"
02,Aragón,Jardines y zonas deportivas de ocio,2013,"45,0"
02,Aragón,Jardines y zonas deportivas de ocio,2012,"39,0"
02,Aragón,Jardines y zonas deportivas de ocio,2011,"34,0"
02,Aragón,Jardines y zonas deportivas de ocio,2010,..
02,Aragón,Jardines y zonas deportivas de ocio,2009,..
02,Aragón,Jardines y zonas deportivas de ocio,2008,..
02,Aragón,Jardines y zonas deportivas de ocio,2007,..
02,Aragón,Jardines y zonas deportivas de ocio,2006,..
02,Aragón,Jardines y zonas deportivas de ocio,2005,..
02,Aragón,Jardines y zonas deportivas de ocio,2004,..
02,Aragón,Jardines y zonas deportivas de ocio,2003,..
02,Aragón,Jardines y zonas deportivas de ocio,2002,..
02,Aragón,Jardines y zonas deportivas de ocio,2001,..
02,Aragón,Jardines y zonas deportivas de ocio,2000,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2022,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2020,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2018,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2016,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2014,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2013,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2012,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2011,"0,0"
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2010,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2009,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2008,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2007,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2006,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2005,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2004,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2003,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2002,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2001,..
02,Aragón,Limpieza de alcantarillado y baldeo de calles,2000,..
02,Aragón,Otros usos,2022,"0,0"
02,Aragón,Otros usos,2020,"0,0"
02,Aragón,Otros usos,2018,"0,0"
02,Aragón,Otros usos,2016,"0,0"
02,Aragón,Otros usos,2014,"0,0"
02,Aragón,Otros usos,2013,"0,0"
02,Aragón,Otros usos,2012,"0,0"
02,Aragón,Otros usos,2011,"0,0"
02,Aragón,Otros usos,2010,..
02,Aragón,Otros usos,2009,..
02,Aragón,Otros usos,2008,..
02,Aragón,Otros usos,2007,..
02,Aragón,Otros usos,2006,..
02,Aragón,Otros usos,2005,..
02,Aragón,Otros usos,2004,..
02,Aragón,Otros usos,2003,..
02,Aragón,Otros usos,2002,..
02,Aragón,Otros usos,2001,..
02,Aragón,Otros usos,2000,..
03,"Asturias, Principado de",Agricultura,2022,"0,0"
03,"Asturias, Principado de",Agricultura,2020,"0,0"
03,"Asturias, Principado de",Agricultura,2018,"0,0"
03,"Asturias, Principado de",Agricultura,2016,"0,0"
03,"Asturias, Principado de",Agricultura,2014,"0,0"
03,"Asturias, Principado de",Agricultura,2013,"0,0"
03,"Asturias, Principado de",Agricultura,2012,"0,0"
03,"Asturias, Principado de",Agricultura,2011,"0,0"
03,"Asturias, Principado de",Agricultura,2010,..
03,"Asturias, Principado de",Agricultura,2009,..
03,"Asturias, Principado de",Agricultura,2008,..
03,"Asturias, Principado de",Agricultura,2007,..
03,"Asturias, Principado de",Agricultura,2006,..
03,"Asturias, Principado de",Agricultura,2005,..
03,"Asturias, Principado de",Agricultura,2004,..
03,"Asturias, Principado de",Agricultura,2003,..
03,"Asturias, Principado de",Agricultura,2002,..
03,"Asturias, Principado de",Agricultura,2001,..
03,"Asturias, Principado de",Agricultura,2000,..
03,"Asturias, Principado de",Industria,2022,"0,0"
03,"Asturias, Principado de",Industria,2020,"0,0"
03,"Asturias, Principado de",Industria,2018,"0,0"
03,"Asturias, Principado de",Industria,2016,"0,0"
03,"Asturias, Principado de",Industria,2014,"0,0"
03,"Asturias, Principado de",Industria,2013,"0,0"
03,"Asturias, Principado de",Industria,2012,"0,0"
03,"Asturias, Principado de",Industria,2011,"0,0"
03,"Asturias, Principado de",Industria,2010,..
03,"Asturias, Principado de",Industria,2009,..
03,"Asturias, Principado de",Industria,2008,..
03,"Asturias, Principado de",Industria,2007,..
03,"Asturias, Principado de",Industria,2006,..
03,"Asturias, Principado de",Industria,2005,..
03,"Asturias, Principado de",Industria,2004,..
03,"Asturias, Principado de",Industria,2003,..
03,"Asturias, Principado de",Industria,2002,..
03,"Asturias, Principado de",Industria,2001,..
03,"Asturias, Principado de",Industria,2000,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2022,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2020,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2018,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2016,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2014,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2013,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2012,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2011,"0,0"
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2010,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2009,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2008,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2007,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2006,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2005,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2004,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2003,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2002,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2001,..
03,"Asturias, Principado de",Jardines y zonas deportivas de ocio,2000,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2022,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2020,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2018,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2016,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2014,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2013,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2012,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2011,"0,0"
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2010,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2009,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2008,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2007,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2006,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2005,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2004,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2003,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2002,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2001,..
03,"Asturias, Principado de",Limpieza de alcantarillado y baldeo de calles,2000,..
03,"Asturias, Principado de",Otros usos,2022,"100,0"
03,"Asturias, Principado de",Otros usos,2020,"100,0"
03,"Asturias, Principado de",Otros usos,2018,"100,0"
03,"Asturias, Principado de",Otros usos,2016,"100,0"
03,"Asturias, Principado de",Otros usos,2014,"100,0"
03,"Asturias, Principado de",Otros usos,2013,"0,0"
03,"Asturias, Principado de",Otros usos,2012,"100,0"
03,"Asturias, Principado de",Otros usos,2011,"100,0"
03,"Asturias, Principado de",Otros usos,2010,..
03,"Asturias, Principado de",Otros usos,2009,..
03,"Asturias, Principado de",Otros usos,2008,..
03,"Asturias, Principado de",Otros usos,2007,..
03,"Asturias, Principado de",Otros usos,2006,..
03,"Asturias, Principado de",Otros usos,2005,..
03,"Asturias, Principado de",Otros usos,2004,..
03,"Asturias, Principado de",Otros usos,2003,..
03,"Asturias, Principado de",Otros usos,2002,..
03,"Asturias, Principado de",Otros usos,2001,..
03,"Asturias, Principado de",Otros usos,2000,..
04,"Balears, Illes",Agricultura,2022,"67,8"
04,"Balears, Illes",Agricultura,2020,"56,8"
04,"Balears, Illes",Agricultura,2018,"55,0"
04,"Balears, Illes",Agricultura,2016,"56,8"
04,"Balears, Illes",Agricultura,2014,"56,7"
04,"Balears, Illes",Agricultura,2013,"59,6"
04,"Balears, Illes",Agricultura,2012,"56,1"
04,"Balears, Illes",Agricultura,2011,"58,0"
04,"Balears, Illes",Agricultura,2010,..
04,"Balears, Illes",Agricultura,2009,..
04,"Balears, Illes",Agricultura,2008,..
04,"Balears, Illes",Agricultura,2007,..
04,"Balears, Illes",Agricultura,2006,..
04,"Balears, Illes",Agricultura,2005,..
04,"Balears, Illes",Agricultura,2004,..
04,"Balears, Illes",Agricultura,2003,..
04,"Balears, Illes",Agricultura,2002,..
04,"Balears, Illes",Agricultura,2001,..
04,"Balears, Illes",Agricultura,2000,..
04,"Balears, Illes",Industria,2022,"0,0"
04,"Balears, Illes",Industria,2020,"0,0"
04,"Balears, Illes",Industria,2018,"0,0"
04,"Balears, Illes",Industria,2016,"0,0"
04,"Balears, Illes",Industria,2014,"0,0"
04,"Balears, Illes",Industria,2013,"7,1"
04,"Balears, Illes",Industria,2012,"0,0"
04,"Balears, Illes",Industria,2011,"0,0"
04,"Balears, Illes",Industria,2010,..
04,"Balears, Illes",Industria,2009,..
04,"Balears, Illes",Industria,2008,..
04,"Balears, Illes",Industria,2007,..
04,"Balears, Illes",Industria,2006,..
04,"Balears, Illes",Industria,2005,..
04,"Balears, Illes",Industria,2004,..
04,"Balears, Illes",Industria,2003,..
04,"Balears, Illes",Industria,2002,..
04,"Balears, Illes",Industria,2001,..
04,"Balears, Illes",Industria,2000,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2022,"28,8"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2020,"42,9"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2018,"44,8"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2016,"42,9"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2014,"42,1"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2013,"29,8"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2012,"36,9"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2011,"35,0"
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2010,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2009,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2008,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2007,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2006,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2005,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2004,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2003,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2002,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2001,..
04,"Balears, Illes",Jardines y zonas deportivas de ocio,2000,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2022,"0,0"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2020,"0,3"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2018,"0,1"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2016,"0,1"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2014,"0,3"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2013,"2,3"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2012,"0,6"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2011,"0,3"
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2010,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2009,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2008,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2007,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2006,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2005,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2004,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2003,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2002,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2001,..
04,"Balears, Illes",Limpieza de alcantarillado y baldeo de calles,2000,..
04,"Balears, Illes",Otros usos,2022,"3,4"
04,"Balears, Illes",Otros usos,2020,"0,0"
04,"Balears, Illes",Otros usos,2018,"0,1"
04,"Balears, Illes",Otros usos,2016,"0,2"
04,"Balears, Illes",Otros usos,2014,"0,9"
04,"Balears, Illes",Otros usos,2013,"1,2"
04,"Balears, Illes",Otros usos,2012,"6,4"
04,"Balears, Illes",Otros usos,2011,"6,7"
04,"Balears, Illes",Otros usos,2010,..
04,"Balears, Illes",Otros usos,2009,..
04,"Balears, Illes",Otros usos,2008,..
04,"Balears, Illes",Otros usos,2007,..
04,"Balears, Illes",Otros usos,2006,..
04,"Balears, Illes",Otros usos,2005,..
04,"Balears, Illes",Otros usos,2004,..
04,"Balears, Illes",Otros usos,2003,..
04,"Balears, Illes",Otros usos,2002,..
04,"Balears, Illes",Otros usos,2001,..
04,"Balears, Illes",Otros usos,2000,..
05,Canarias,Agricultura,2022,"67,3"
05,Canarias,Agricultura,2020,"65,8"
05,Canarias,Agricultura,2018,"66,8"
05,Canarias,Agricultura,2016,"70,8"
05,Canarias,Agricultura,2014,"53,1"
05,Canarias,Agricultura,2013,"57,3"
05,Canarias,Agricultura,2012,"63,1"
05,Canarias,Agricultura,2011,"52,2"
05,Canarias,Agricultura,2010,..
05,Canarias,Agricultura,2009,..
05,Canarias,Agricultura,2008,..
05,Canarias,Agricultura,2007,..
05,Canarias,Agricultura,2006,..
05,Canarias,Agricultura,2005,..
05,Canarias,Agricultura,2004,..
05,Canarias,Agricultura,2003,..
05,Canarias,Agricultura,2002,..
05,Canarias,Agricultura,2001,..
05,Canarias,Agricultura,2000,..
05,Canarias,Industria,2022,"0,5"
05,Canarias,Industria,2020,"1,1"
05,Canarias,Industria,2018,"0,0"
05,Canarias,Industria,2016,"0,0"
05,Canarias,Industria,2014,"1,8"
05,Canarias,Industria,2013,"0,0"
05,Canarias,Industria,2012,"0,0"
05,Canarias,Industria,2011,"0,0"
05,Canarias,Industria,2010,..
05,Canarias,Industria,2009,..
05,Canarias,Industria,2008,..
05,Canarias,Industria,2007,..
05,Canarias,Industria,2006,..
05,Canarias,Industria,2005,..
05,Canarias,Industria,2004,..
05,Canarias,Industria,2003,..
05,Canarias,Industria,2002,..
05,Canarias,Industria,2001,..
05,Canarias,Industria,2000,..
05,Canarias,Jardines y zonas deportivas de ocio,2022,"31,3"
05,Canarias,Jardines y zonas deportivas de ocio,2020,"33,1"
05,Canarias,Jardines y zonas deportivas de ocio,2018,"33,2"
05,Canarias,Jardines y zonas deportivas de ocio,2016,"27,2"
05,Canarias,Jardines y zonas deportivas de ocio,2014,"36,3"
05,Canarias,Jardines y zonas deportivas de ocio,2013,"42,6"
05,Canarias,Jardines y zonas deportivas de ocio,2012,"32,4"
05,Canarias,Jardines y zonas deportivas de ocio,2011,"45,5"
05,Canarias,Jardines y zonas deportivas de ocio,2010,..
05,Canarias,Jardines y zonas deportivas de ocio,2009,..
05,Canarias,Jardines y zonas deportivas de ocio,2008,..
05,Canarias,Jardines y zonas deportivas de ocio,2007,..
